Nota,Parcela,Valor,DataEntrada
886188,8,1887.80115924082,2024-02-29
886188,9,1887.80115924082,2024-03-29
886188,10,1887.80115924082,2024-04-29
886188,11,1887.80115924082,2024-05-29
886188,12,1887.80115924082,2024-06-29
886190,1,8055.40454575771,2024-02-03
886190,2,8055.40454575771,2024-03-03
886190,3,8055.40454575771,2024-04-03
886190,4,8055.40454575771,2024-05-03
886190,5,8055.40454575771,2024-06-03
886191,1,6757.21146847939,2023-03-27
886191,2,6757.21146847939,2023-04-27
886191,3,6757.21146847939,2023-05-27
886191,4,6757.21146847939,2023-06-27
886191,5,6757.21146847939,2023-07-27
886191,6,6757.21146847939,2023-08-27
886191,7,6757.21146847939,2023-09-27
886191,8,6757.21146847939,2023-10-27
886191,9,6757.21146847939,2023-11-27
886191,10,6757.21146847939,2023-12-27
886191,11,6757.21146847939,2024-01-27
886191,12,6757.21146847939,2024-02-27
886191,13,6757.21146847939,2024-03-27
886191,14,6757.21146847939,2024-04-27
886191,15,6757.21146847939,2024-05-27
886191,16,6757.21146847939,2024-06-27
886192,1,6136.4083859455,2023-10-09
886192,2,6136.4083859455,2023-11-09
886192,3,6136.4083859455,2023-12-09
886192,4,6136.4083859455,2024-01-09
886192,5,6136.4083859455,2024-02-09
886192,6,6136.4083859455,2024-03-09
886192,7,6136.4083859455,2024-04-09
886192,8,6136.4083859455,2024-05-09
886192,9,6136.4083859455,2024-06-09
886193,1,4534.8682883095,2023-02-17
886193,2,4534.8682883095,2023-03-17
886193,3,4534.8682883095,2023-04-17
886193,4,4534.8682883095,2023-05-17
886193,5,4534.8682883095,2023-06-17
886193,6,4534.8682883095,2023-07-17
886193,7,4534.8682883095,2023-08-17
886193,8,4534.8682883095,2023-09-17
886193,9,4534.8682883095,2023-10-17
886193,10,4534.8682883095,2023-11-17
886193,11,4534.8682883095,2023-12-17
886193,12,4534.8682883095,2024-01-17
886193,13,4534.8682883095,2024-02-17
886193,14,4534.8682883095,2024-03-17
886193,15,4534.8682883095,2024-04-17
886193,16,4534.8682883095,2024-05-17
886193,17,4534.8682883095,2024-06-17
886194,1,2530.07534806195,2024-04-28
886194,2,2530.07534806195,2024-05-28
886194,3,2530.07534806195,2024-06-28
886195,1,2452.29968459218,2023-07-18
886195,2,2452.29968459218,2023-08-18
886195,3,2452.29968459218,2023-09-18
886195,4,2452.29968459218,2023-10-18
886195,5,2452.29968459218,2023-11-18
886195,6,2452.29968459218,2023-12-18
886195,7,2452.29968459218,2024-01-18
886195,8,2452.29968459218,2024-02-18
886195,9,2452.29968459218,2024-03-18
886195,10,2452.29968459218,2024-04-18
886195,11,2452.29968459218,2024-05-18
886195,12,2452.29968459218,2024-06-18
886197,1,7862.29709668348,2023-06-19
886197,2,7862.29709668348,2023-07-19
886197,3,7862.29709668348,2023-08-19
886197,4,7862.29709668348,2023-09-19
886197,5,7862.29709668348,2023-10-19
886197,6,7862.29709668348,2023-11-19
886197,7,7862.29709668348,2023-12-19
886197,8,7862.29709668348,2024-01-19
886197,9,7862.29709668348,2024-02-19
886197,10,7862.29709668348,2024-03-19
886197,11,7862.29709668348,2024-04-19
886197,12,7862.29709668348,2024-05-19
886197,13,7862.29709668348,2024-06-19
886198,1,1790.00916441291,2024-04-15
886198,2,1790.00916441291,2024-05-15
886198,3,1790.00916441291,2024-06-15
886199,1,4712.07967252697,2023-01-19
886199,2,4712.07967252697,2023-02-19
886199,3,4712.07967252697,2023-03-19
886199,4,4712.07967252697,2023-04-19
886199,5,4712.07967252697,2023-05-19
886199,6,4712.07967252697,2023-06-19
886199,7,4712.07967252697,2023-07-19
886199,8,4712.07967252697,2023-08-19
886199,9,4712.07967252697,2023-09-19
886199,10,4712.07967252697,2023-10-19
886199,11,4712.07967252697,2023-11-19
886199,12,4712.07967252697,2023-12-19
886199,13,4712.07967252697,2024-01-19
886199,14,4712.07967252697,2024-02-19
886199,15,4712.07967252697,2024-03-19
886199,16,4712.07967252697,2024-04-19
886199,17,4712.07967252697,2024-05-19
886199,18,4712.07967252697,2024-06-19
886200,1,8734.21266698701,2024-04-25
886200,2,8734.21266698701,2024-05-25
886200,3,8734.21266698701,2024-06-25
886201,1,2268.21766867464,2023-09-27
886201,2,2268.21766867464,2023-10-27
886201,3,2268.21766867464,2023-11-27
886201,4,2268.21766867464,2023-12-27
886201,5,2268.21766867464,2024-01-27
886201,6,2268.21766867464,2024-02-27
886201,7,2268.21766867464,2024-03-27
886201,8,2268.21766867464,2024-04-27
886201,9,2268.21766867464,2024-05-27
886201,10,2268.21766867464,2024-06-27
886202,1,8359.55673798422,2024-06-03
886203,1,4638.10908319462,2023-03-22
886203,2,4638.10908319462,2023-04-22
886203,3,4638.10908319462,2023-05-22
886203,4,4638.10908319462,2023-06-22
886203,5,4638.10908319462,2023-07-22
886203,6,4638.10908319462,2023-08-22
886203,7,4638.10908319462,2023-09-22
886203,8,4638.10908319462,2023-10-22
886203,9,4638.10908319462,2023-11-22
886203,10,4638.10908319462,2023-12-22
886203,11,4638.10908319462,2024-01-22
886203,12,4638.10908319462,2024-02-22
886203,13,4638.10908319462,2024-03-22
886203,14,4638.10908319462,2024-04-22
886203,15,4638.10908319462,2024-05-22
886203,16,4638.10908319462,2024-06-22
886210,1,6106.09985284827,2023-09-06
886210,2,6106.09985284827,2023-10-06
886210,3,6106.09985284827,2023-11-06
886210,4,6106.09985284827,2023-12-06
886210,5,6106.09985284827,2024-01-06
886210,6,6106.09985284827,2024-02-06
886210,7,6106.09985284827,2024-03-06
886210,8,6106.09985284827,2024-04-06
886210,9,6106.09985284827,2024-05-06
886210,10,6106.09985284827,2024-06-06
886213,1,4878.07491859265,2023-12-15
886213,2,4878.07491859265,2024-01-15
886213,3,4878.07491859265,2024-02-15
886213,4,4878.07491859265,2024-03-15
886213,5,4878.07491859265,2024-04-15
886213,6,4878.07491859265,2024-05-15
886213,7,4878.07491859265,2024-06-15
886214,1,2418.47009097918,2023-06-30
886214,2,2418.47009097918,2023-07-30
886214,3,2418.47009097918,2023-08-30
886214,4,2418.47009097918,2023-09-30
886214,5,2418.47009097918,2023-10-30
886214,6,2418.47009097918,2023-11-30
886214,7,2418.47009097918,2023-12-30
886214,8,2418.47009097918,2024-01-30
886214,9,2418.47009097918,2024-02-29
886214,10,2418.47009097918,2024-03-30
886214,11,2418.47009097918,2024-04-30
886214,12,2418.47009097918,2024-05-30
886214,13,2418.47009097918,2024-06-30
886215,1,5692.06410082578,2023-12-21
886215,2,5692.06410082578,2024-01-21
886215,3,5692.06410082578,2024-02-21
886215,4,5692.06410082578,2024-03-21
886215,5,5692.06410082578,2024-04-21
886215,6,5692.06410082578,2024-05-21
886215,7,5692.06410082578,2024-06-21
886216,1,3570.77018913975,2023-04-10
886216,2,3570.77018913975,2023-05-10
886216,3,3570.77018913975,2023-06-10
886216,4,3570.77018913975,2023-07-10
886216,5,3570.77018913975,2023-08-10
886216,6,3570.77018913975,2023-09-10
886216,7,3570.77018913975,2023-10-10
886216,8,3570.77018913975,2023-11-10
886216,9,3570.77018913975,2023-12-10
886216,10,3570.77018913975,2024-01-10
886216,11,3570.77018913975,2024-02-10
886216,12,3570.77018913975,2024-03-10
886216,13,3570.77018913975,2024-04-10
886216,14,3570.77018913975,2024-05-10
886216,15,3570.77018913975,2024-06-10
886217,1,4746.15737765122,2023-05-09
886217,2,4746.15737765122,2023-06-09
886217,3,4746.15737765122,2023-07-09
886217,4,4746.15737765122,2023-08-09
886217,5,4746.15737765122,2023-09-09
886217,6,4746.15737765122,2023-10-09
886217,7,4746.15737765122,2023-11-09
886217,8,4746.15737765122,2023-12-09
886217,9,4746.15737765122,2024-01-09
886217,10,4746.15737765122,2024-02-09
886217,11,4746.15737765122,2024-03-09
886217,12,4746.15737765122,2024-04-09
886217,13,4746.15737765122,2024-05-09
886217,14,4746.15737765122,2024-06-09
886218,1,5038.94633124296,2023-04-10
886218,2,5038.94633124296,2023-05-10
886218,3,5038.94633124296,2023-06-10
886218,4,5038.94633124296,2023-07-10
886218,5,5038.94633124296,2023-08-10
886218,6,5038.94633124296,2023-09-10
886218,7,5038.94633124296,2023-10-10
886218,8,5038.94633124296,2023-11-10
886218,9,5038.94633124296,2023-12-10
886218,10,5038.94633124296,2024-01-10
886218,11,5038.94633124296,2024-02-10
886218,12,5038.94633124296,2024-03-10
886218,13,5038.94633124296,2024-04-10
886218,14,5038.94633124296,2024-05-10
886218,15,5038.94633124296,2024-06-10
886219,1,2182.9054724741,2024-02-03
886219,2,2182.9054724741,2024-03-03
886219,3,2182.9054724741,2024-04-03
886219,4,2182.9054724741,2024-05-03
886219,5,2182.9054724741,2024-06-03
886220,1,1728.9706610854,2024-05-31
886220,2,1728.9706610854,2024-06-30
886221,1,2708.87750049215,2023-11-02
886221,2,2708.87750049215,2023-12-02
886221,3,2708.87750049215,2024-01-02
886221,4,2708.87750049215,2024-02-02
886221,5,2708.87750049215,2024-03-02
886221,6,2708.87750049215,2024-04-02
886221,7,2708.87750049215,2024-05-02
886221,8,2708.87750049215,2024-06-02
886222,1,5453.78854668947,2023-09-12
886222,2,5453.78854668947,2023-10-12
886222,3,5453.78854668947,2023-11-12
886222,4,5453.78854668947,2023-12-12
886222,5,5453.78854668947,2024-01-12
886222,6,5453.78854668947,2024-02-12
886222,7,5453.78854668947,2024-03-12
886222,8,5453.78854668947,2024-04-12
886222,9,5453.78854668947,2024-05-12
886222,10,5453.78854668947,2024-06-12
886223,1,7866.65632659413,2023-08-06
886223,2,7866.65632659413,2023-09-06
886223,3,7866.65632659413,2023-10-06
886223,4,7866.65632659413,2023-11-06
886223,5,7866.65632659413,2023-12-06
886223,6,7866.65632659413,2024-01-06
886223,7,7866.65632659413,2024-02-06
886223,8,7866.65632659413,2024-03-06
886223,9,7866.65632659413,2024-04-06
886223,10,7866.65632659413,2024-05-06
886223,11,7866.65632659413,2024-06-06
886224,1,2516.94580414331,2023-08-30
886224,2,2516.94580414331,2023-09-30
886224,3,2516.94580414331,2023-10-30
886224,4,2516.94580414331,2023-11-30
886224,5,2516.94580414331,2023-12-30
886224,6,2516.94580414331,2024-01-30
886224,7,2516.94580414331,2024-02-29
886224,8,2516.94580414331,2024-03-30
886224,9,2516.94580414331,2024-04-30
886224,10,2516.94580414331,2024-05-30
886224,11,2516.94580414331,2024-06-30
886225,1,3024.30488774181,2023-01-26
886225,2,3024.30488774181,2023-02-26
886225,3,3024.30488774181,2023-03-26
886225,4,3024.30488774181,2023-04-26
886225,5,3024.30488774181,2023-05-26
886225,6,3024.30488774181,2023-06-26
886225,7,3024.30488774181,2023-07-26
886225,8,3024.30488774181,2023-08-26
886225,9,3024.30488774181,2023-09-26
886225,10,3024.30488774181,2023-10-26
886225,11,3024.30488774181,2023-11-26
886225,12,3024.30488774181,2023-12-26
886225,13,3024.30488774181,2024-01-26
886225,14,3024.30488774181,2024-02-26
886225,15,3024.30488774181,2024-03-26
886225,16,3024.30488774181,2024-04-26
886225,17,3024.30488774181,2024-05-26
886225,18,3024.30488774181,2024-06-26
886227,1,6560.68420758298,2023-06-11
886227,2,6560.68420758298,2023-07-11
886227,3,6560.68420758298,2023-08-11
886227,4,6560.68420758298,2023-09-11
886227,5,6560.68420758298,2023-10-11
886227,6,6560.68420758298,2023-11-11
886227,7,6560.68420758298,2023-12-11
886227,8,6560.68420758298,2024-01-11
886227,9,6560.68420758298,2024-02-11
886227,10,6560.68420758298,2024-03-11
886227,11,6560.68420758298,2024-04-11
886227,12,6560.68420758298,2024-05-11
886227,13,6560.68420758298,2024-06-11
886228,1,2005.05396732938,2023-11-16
886228,2,2005.05396732938,2023-12-16
886228,3,2005.05396732938,2024-01-16
886228,4,2005.05396732938,2024-02-16
886228,5,2005.05396732938,2024-03-16
886228,6,2005.05396732938,2024-04-16
886228,7,2005.05396732938,2024-05-16
886228,8,2005.05396732938,2024-06-16
886229,1,4281.98739287223,2024-02-04
886229,2,4281.98739287223,2024-03-04
886229,3,4281.98739287223,2024-04-04
886229,4,4281.98739287223,2024-05-04
886229,5,4281.98739287223,2024-06-04
886230,1,3883.10884169347,2023-01-29
886230,2,3883.10884169347,2023-02-28
886230,3,3883.10884169347,2023-03-29
886230,4,3883.10884169347,2023-04-29
886230,5,3883.10884169347,2023-05-29
886230,6,3883.10884169347,2023-06-29
886230,7,3883.10884169347,2023-07-29
886230,8,3883.10884169347,2023-08-29
886230,9,3883.10884169347,2023-09-29
886230,10,3883.10884169347,2023-10-29
886230,11,3883.10884169347,2023-11-29
886230,12,3883.10884169347,2023-12-29
886230,13,3883.10884169347,2024-01-29
886230,14,3883.10884169347,2024-02-29
886230,15,3883.10884169347,2024-03-29
886230,16,3883.10884169347,2024-04-29
886230,17,3883.10884169347,2024-05-29
886230,18,3883.10884169347,2024-06-29
886231,1,2483.68385591486,2023-08-02
886231,2,2483.68385591486,2023-09-02
886231,3,2483.68385591486,2023-10-02
886231,4,2483.68385591486,2023-11-02
886231,5,2483.68385591486,2023-12-02
886231,6,2483.68385591486,2024-01-02
886231,7,2483.68385591486,2024-02-02
886231,8,2483.68385591486,2024-03-02
886231,9,2483.68385591486,2024-04-02
886231,10,2483.68385591486,2024-05-02
886231,11,2483.68385591486,2024-06-02
886232,1,1974.3120638528,2023-07-06
886232,2,1974.3120638528,2023-08-06
886232,3,1974.3120638528,2023-09-06
886232,4,1974.3120638528,2023-10-06
886232,5,1974.3120638528,2023-11-06
886232,6,1974.3120638528,2023-12-06
886232,7,1974.3120638528,2024-01-06
886232,8,1974.3120638528,2024-02-06
886232,9,1974.3120638528,2024-03-06
886232,10,1974.3120638528,2024-04-06
886232,11,1974.3120638528,2024-05-06
886232,12,1974.3120638528,2024-06-06
886233,1,2336.71804064081,2024-05-13
886233,2,2336.71804064081,2024-06-13
886234,1,5267.00150678884,2024-02-03
886234,2,5267.00150678884,2024-03-03
886234,3,5267.00150678884,2024-04-03
886234,4,5267.00150678884,2024-05-03
886234,5,5267.00150678884,2024-06-03
886235,1,9303.82775216684,2024-02-15
886235,2,9303.82775216684,2024-03-15
886235,3,9303.82775216684,2024-04-15
886235,4,9303.82775216684,2024-05-15
886235,5,9303.82775216684,2024-06-15
886237,1,6638.2464469035,2023-07-08
886237,2,6638.2464469035,2023-08-08
886237,3,6638.2464469035,2023-09-08
886237,4,6638.2464469035,2023-10-08
886237,5,6638.2464469035,2023-11-08
886237,6,6638.2464469035,2023-12-08
886237,7,6638.2464469035,2024-01-08
886237,8,6638.2464469035,2024-02-08
886237,9,6638.2464469035,2024-03-08
886237,10,6638.2464469035,2024-04-08
886237,11,6638.2464469035,2024-05-08
886237,12,6638.2464469035,2024-06-08
886238,1,8137.73668124485,2023-01-20
886238,2,8137.73668124485,2023-02-20
886238,3,8137.73668124485,2023-03-20
886238,4,8137.73668124485,2023-04-20
886238,5,8137.73668124485,2023-05-20
886238,6,8137.73668124485,2023-06-20
886238,7,8137.73668124485,2023-07-20
886238,8,8137.73668124485,2023-08-20
886238,9,8137.73668124485,2023-09-20
886238,10,8137.73668124485,2023-10-20
886238,11,8137.73668124485,2023-11-20
886238,12,8137.73668124485,2023-12-20
886238,13,8137.73668124485,2024-01-20
886238,14,8137.73668124485,2024-02-20
886238,15,8137.73668124485,2024-03-20
886238,16,8137.73668124485,2024-04-20
886238,17,8137.73668124485,2024-05-20
886238,18,8137.73668124485,2024-06-20
886240,1,3561.91651113251,2024-06-27
886241,1,4505.65862455538,2023-06-26
886241,2,4505.65862455538,2023-07-26
886241,3,4505.65862455538,2023-08-26
886241,4,4505.65862455538,2023-09-26
886241,5,4505.65862455538,2023-10-26
886241,6,4505.65862455538,2023-11-26
886241,7,4505.65862455538,2023-12-26
886241,8,4505.65862455538,2024-01-26
886241,9,4505.65862455538,2024-02-26
886241,10,4505.65862455538,2024-03-26
886241,11,4505.65862455538,2024-04-26
886241,12,4505.65862455538,2024-05-26
886241,13,4505.65862455538,2024-06-26
886243,1,3592.73071345565,2023-07-23
886243,2,3592.73071345565,2023-08-23
886243,3,3592.73071345565,2023-09-23
886243,4,3592.73071345565,2023-10-23
886243,5,3592.73071345565,2023-11-23
886243,6,3592.73071345565,2023-12-23
886243,7,3592.73071345565,2024-01-23
886243,8,3592.73071345565,2024-02-23
886243,9,3592.73071345565,2024-03-23
886243,10,3592.73071345565,2024-04-23
886243,11,3592.73071345565,2024-05-23
886243,12,3592.73071345565,2024-06-23
886244,1,3619.35584368333,2024-05-31
886244,2,3619.35584368333,2024-06-30
886245,1,4204.50566456389,2023-11-21
886245,2,4204.50566456389,2023-12-21
886245,3,4204.50566456389,2024-01-21
886245,4,4204.50566456389,2024-02-21
886245,5,4204.50566456389,2024-03-21
886245,6,4204.50566456389,2024-04-21
886245,7,4204.50566456389,2024-05-21
886245,8,4204.50566456389,2024-06-21
886246,1,3001.60813929419,2023-03-08
886246,2,3001.60813929419,2023-04-08
886246,3,3001.60813929419,2023-05-08
886246,4,3001.60813929419,2023-06-08
886246,5,3001.60813929419,2023-07-08
886246,6,3001.60813929419,2023-08-08
886246,7,3001.60813929419,2023-09-08
886246,8,3001.60813929419,2023-10-08
886246,9,3001.60813929419,2023-11-08
886246,10,3001.60813929419,2023-12-08
886246,11,3001.60813929419,2024-01-08
886246,12,3001.60813929419,2024-02-08
886246,13,3001.60813929419,2024-03-08
886246,14,3001.60813929419,2024-04-08
886246,15,3001.60813929419,2024-05-08
886246,16,3001.60813929419,2024-06-08
886247,1,10126.0036717399,2023-05-07
886247,2,10126.0036717399,2023-06-07
886247,3,10126.0036717399,2023-07-07
886247,4,10126.0036717399,2023-08-07
886247,5,10126.0036717399,2023-09-07
886247,6,10126.0036717399,2023-10-07
886247,7,10126.0036717399,2023-11-07
886247,8,10126.0036717399,2023-12-07
886247,9,10126.0036717399,2024-01-07
886247,10,10126.0036717399,2024-02-07
886247,11,10126.0036717399,2024-03-07
886247,12,10126.0036717399,2024-04-07
886247,13,10126.0036717399,2024-05-07
886247,14,10126.0036717399,2024-06-07
886249,1,5984.21237575185,2024-05-05
886249,2,5984.21237575185,2024-06-05
886252,1,7637.41299497569,2023-07-22
886252,2,7637.41299497569,2023-08-22
886252,3,7637.41299497569,2023-09-22
886252,4,7637.41299497569,2023-10-22
886252,5,7637.41299497569,2023-11-22
886252,6,7637.41299497569,2023-12-22
886252,7,7637.41299497569,2024-01-22
886252,8,7637.41299497569,2024-02-22
886252,9,7637.41299497569,2024-03-22
886252,10,7637.41299497569,2024-04-22
886252,11,7637.41299497569,2024-05-22
886252,12,7637.41299497569,2024-06-22
886253,1,10574.0914739162,2023-05-05
886253,2,10574.0914739162,2023-06-05
886253,3,10574.0914739162,2023-07-05
886253,4,10574.0914739162,2023-08-05
886253,5,10574.0914739162,2023-09-05
886253,6,10574.0914739162,2023-10-05
886253,7,10574.0914739162,2023-11-05
886253,8,10574.0914739162,2023-12-05
886253,9,10574.0914739162,2024-01-05
886253,10,10574.0914739162,2024-02-05
886253,11,10574.0914739162,2024-03-05
886253,12,10574.0914739162,2024-04-05
886253,13,10574.0914739162,2024-05-05
886253,14,10574.0914739162,2024-06-05
886255,1,2669.72695175662,2024-06-02
886256,1,5335.33948713523,2023-08-21
886256,2,5335.33948713523,2023-09-21
886256,3,5335.33948713523,2023-10-21
886256,4,5335.33948713523,2023-11-21
886256,5,5335.33948713523,2023-12-21
886256,6,5335.33948713523,2024-01-21
886256,7,5335.33948713523,2024-02-21
886256,8,5335.33948713523,2024-03-21
886256,9,5335.33948713523,2024-04-21
886256,10,5335.33948713523,2024-05-21
886256,11,5335.33948713523,2024-06-21
886257,1,4768.97969739394,2023-03-16
886257,2,4768.97969739394,2023-04-16
886257,3,4768.97969739394,2023-05-16
886257,4,4768.97969739394,2023-06-16
886257,5,4768.97969739394,2023-07-16
886257,6,4768.97969739394,2023-08-16
886257,7,4768.97969739394,2023-09-16
886257,8,4768.97969739394,2023-10-16
886257,9,4768.97969739394,2023-11-16
886257,10,4768.97969739394,2023-12-16
886257,11,4768.97969739394,2024-01-16
886257,12,4768.97969739394,2024-02-16
886257,13,4768.97969739394,2024-03-16
886257,14,4768.97969739394,2024-04-16
886257,15,4768.97969739394,2024-05-16
886257,16,4768.97969739394,2024-06-16
886258,1,7512.38320269164,2023-11-03
886258,2,7512.38320269164,2023-12-03
886258,3,7512.38320269164,2024-01-03
